,Date,Open,High,Low,Close,Volume,EMA4,EMA9,EMA18,RSI,STOCHRSIK,STOCHRSID,MACDs,MACDh,MACD,BBUPPER,BBMIDDLE,BBLOWER,ADX
2021-10-25 21:00:00,4220.36,4297.0,4090.21,4131.52,414498.16,4129.92,4044.62,3887.09,62.0,51.0,60.0,181.0,25.0,206.0,4309.69,3814.37,3319.06,23.6
2021-10-26 21:00:00,4131.52,4307.0,3909.0,3922.0,704604.25,4046.75,4020.09,3890.76,55.0,34.0,51.0,182.0,4.0,186.0,4316.21,3830.9,3345.59,23.19
2021-10-27 21:00:00,3921.99,4295.0,3890.17,4286.02,626378.51,4142.46,4073.28,3932.37,63.0,27.0,37.0,185.0,11.0,196.0,4373.35,3864.17,3354.98,22.67
2021-10-28 21:00:00,4286.01,4460.47,4265.97,4418.89,559231.08,4253.03,4142.4,3983.58,66.0,42.0,34.0,191.0,23.0,213.0,4447.11,3904.92,3362.72,22.95
2021-10-29 21:00:00,4418.89,4434.06,4232.2,4322.68,340223.07,4280.89,4178.46,4019.28,62.0,58.0,42.0,196.0,21.0,216.0,4489.52,3940.53,3391.54,22.96
2021-10-30 21:00:00,4322.68,4399.14,4164.35,4287.21,412856.29,4283.42,4200.21,4047.48,61.0,53.0,51.0,199.0,14.0,213.0,4496.5,3982.1,3467.7,22.49
2021-10-31 21:00:00,4287.48,4386.58,4146.3,4319.43,417620.71,4297.82,4224.05,4076.11,62.0,44.0,52.0,202.0,10.0,211.0,4513.01,4019.11,3525.22,21.93
2021-11-01 21:00:00,4319.43,4599.6,4284.43,4589.89,468184.79,4414.65,4297.22,4130.19,67.0,56.0,51.0,207.0,22.0,229.0,4563.37,4071.42,3579.48,22.41
2021-11-02 21:00:00,4589.68,4665.87,4455.0,4603.35,448658.35,4490.13,4358.45,4180.0,68.0,76.0,59.0,214.0,27.0,241.0,4614.73,4118.85,3622.96,23.12
2021-11-03 21:00:00,4603.35,4606.65,4420.08,4532.32,368218.26,4507.01,4393.22,4217.08,65.0,86.0,72.0,219.0,23.0,242.0,4657.13,4154.16,3651.18,23.5
2021-11-04 21:00:00,4532.31,4570.05,4438.8,4474.24,305651.72,4493.9,4409.42,4244.15,62.0,77.0,79.0,223.0,13.0,235.0,4686.65,4182.98,3679.31,23.86
2021-11-05 21:00:00,4474.24,4530.0,4326.17,4518.0,322154.1,4503.54,4431.14,4272.98,64.0,67.0,76.0,224.0,7.0,231.0,4712.76,4215.74,3718.72,23.31
2021-11-06 21:00:00,4518.0,4637.98,4502.37,4612.59,243596.6,4547.16,4467.43,4308.73,66.0,69.0,71.0,226.0,7.0,233.0,4747.98,4252.2,3756.43,23.34
2021-11-07 21:00:00,4612.59,4822.97,4612.0,4807.98,391102.32,4651.49,4535.54,4361.28,70.0,85.0,74.0,230.0,17.0,247.0,4798.17,4302.82,3807.48,24.15
2021-11-08 21:00:00,4807.98,4838.28,4713.89,4732.33,311267.58,4683.82,4574.9,4400.34,67.0,88.0,81.0,234.0,15.0,249.0,4832.77,4343.55,3854.33,24.96
2021-11-09 21:00:00,4732.33,4868.0,4461.93,4628.78,553596.99,4661.81,4585.67,4424.38,62.0,64.0,79.0,235.0,5.0,240.0,4862.32,4365.82,3869.32,23.94
2021-11-10 21:00:00,4628.68,4779.0,4576.47,4719.0,303688.98,4684.68,4612.34,4455.4,64.0,41.0,64.0,236.0,1.0,237.0,4895.14,4397.54,3899.93,22.99
2021-11-11 21:00:00,4719.0,4809.71,4507.85,4665.46,461580.04,4676.99,4622.96,4477.51,62.0,19.0,41.0,234.0,-6.0,228.0,4902.21,4430.55,3958.89,21.68
2021-11-12 21:00:00,4665.47,4707.6,4584.08,4644.28,220720.66,4663.91,4627.23,4495.06,61.0,15.0,25.0,230.0,-14.0,216.0,4917.9,4453.27,3988.64,20.46
2021-11-13 21:00:00,4644.27,4696.05,4514.12,4626.5,245309.07,4648.95,4627.08,4508.9,60.0,4.0,12.0,225.0,-22.0,203.0,4918.16,4479.18,4040.2,19.12
2021-11-14 21:00:00,4626.5,4772.01,4540.0,4563.78,375421.66,4614.88,4614.42,4514.68,57.0,-0.0,6.0,217.0,-31.0,186.0,4920.08,4495.54,4070.99,18.11
2021-11-15 21:00:00,4563.77,4563.77,4103.0,4209.76,735857.06,4452.83,4533.49,4482.58,44.0,-0.0,1.0,202.0,-60.0,142.0,4912.18,4499.26,4086.35,18.65
2021-11-16 21:00:00,4209.59,4299.91,4063.48,4287.8,472852.18,4386.82,4484.35,4462.08,47.0,4.0,1.0,184.0,-72.0,112.0,4854.81,4516.68,4178.55,19.29
2021-11-17 21:00:00,4288.07,4344.81,3956.44,3996.9,576945.18,4230.85,4386.86,4413.11,39.0,4.0,3.0,160.0,-96.0,64.0,4896.48,4502.91,4109.34,20.27
2021-11-18 21:00:00,3996.9,4308.97,3973.01,4294.76,420045.09,4256.41,4368.44,4400.65,49.0,15.0,7.0,138.0,-88.0,50.0,4899.08,4497.0,4094.92,21.19
2021-11-19 21:00:00,4294.75,4435.88,4199.86,4412.17,365584.58,4318.72,4377.19,4401.86,52.0,25.0,14.0,120.0,-73.0,47.0,4897.72,4501.26,4104.81,21.15
2021-11-20 21:00:00,4412.17,4451.0,4242.41,4258.31,340206.32,4294.55,4353.41,4386.75,48.0,34.0,25.0,102.0,-70.0,32.0,4899.49,4499.89,4100.28,21.02
2021-11-21 21:00:00,4259.7,4320.0,4022.74,4085.97,518501.33,4211.12,4299.92,4355.09,43.0,28.0,29.0,83.0,-77.0,7.0,4919.61,4488.77,4057.93,21.79
2021-11-22 21:00:00,4086.28,4385.59,4059.62,4339.44,502811.79,4262.45,4307.83,4353.44,50.0,29.0,31.0,68.0,-61.0,7.0,4909.69,4476.84,4044.0,22.06
2021-11-23 21:00:00,4339.45,4373.94,4167.65,4269.36,448727.03,4265.21,4300.13,4344.59,49.0,33.0,30.0,54.0,-54.0,1.0,4898.54,4460.94,4023.34,22.31
2021-11-24 21:00:00,4270.1,4550.0,4248.27,4524.85,445868.24,4369.07,4345.08,4363.57,55.0,51.0,38.0,47.0,-30.0,17.0,4897.96,4460.58,4023.21,21.38
2021-11-25 21:00:00,4524.48,4551.0,3913.0,4041.2,720245.16,4237.92,4284.3,4329.63,44.0,44.0,43.0,36.0,-45.0,-9.0,4912.26,4439.96,3967.67,21.87
2021-11-26 21:00:00,4041.2,4183.66,4028.34,4095.29,275326.52,4180.87,4246.5,4304.97,45.0,40.0,45.0,23.0,-49.0,-26.0,4912.69,4419.83,3926.97,22.33
2021-11-27 21:00:00,4095.29,4298.51,3964.0,4294.78,346471.36,4226.43,4256.16,4303.89,50.0,37.0,41.0,14.0,-36.0,-22.0,4892.45,4404.7,3916.95,22.06
2021-11-28 21:00:00,4294.77,4458.92,4276.89,4444.53,406881.23,4313.67,4293.83,4318.7,53.0,59.0,46.0,10.0,-17.0,-7.0,4841.29,4387.39,3933.5,20.92
2021-11-29 21:00:00,4444.54,4753.0,4346.36,4630.26,743024.47,4440.31,4361.12,4351.49,57.0,83.0,60.0,12.0,8.0,19.0,4823.55,4382.53,3941.51,20.28
2021-11-30 21:00:00,4630.25,4778.75,4523.99,4582.95,508198.31,4497.36,4405.48,4375.86,56.0,94.0,79.0,17.0,20.0,36.0,4816.91,4380.35,3943.79,19.77
2021-12-01 21:00:00,4582.95,4634.83,4433.0,4511.21,451861.95,4502.9,4426.63,4390.11,54.0,91.0,89.0,22.0,21.0,43.0,4784.71,4370.46,3956.2,18.85
2021-12-02 21:00:00,4511.35,4654.88,4032.5,4215.73,677974.87,4388.03,4384.45,4371.75,47.0,67.0,84.0,23.0,2.0,25.0,4746.23,4349.04,3951.85,18.63
2021-12-03 21:00:00,4215.01,4238.59,3503.68,4117.25,1111773.15,4279.72,4331.01,4344.96,45.0,40.0,66.0,19.0,-16.0,2.0,4709.78,4323.94,3938.11,19.81
2021-12-04 21:00:00,4117.25,4248.19,4031.39,4196.44,536325.44,4246.41,4304.1,4329.33,47.0,24.0,44.0,13.0,-22.0,-9.0,4667.95,4303.46,3938.98,20.87
2021-12-05 21:00:00,4196.44,4376.15,3921.0,4347.59,726742.96,4286.88,4312.79,4331.25,51.0,32.0,32.0,9.0,-15.0,-6.0,4639.42,4293.17,3946.92,21.27
2021-12-06 21:00:00,4347.57,4425.0,4255.92,4306.4,420749.75,4294.69,4311.52,4328.63,50.0,43.0,33.0,6.0,-13.0,-7.0,4642.03,4297.77,3953.51,21.42
2021-12-07 21:00:00,4306.4,4450.49,4222.95,4436.91,429403.94,4351.58,4336.59,4340.03,53.0,56.0,44.0,5.0,-2.0,3.0,4654.13,4304.87,3955.62,21.66
2021-12-08 21:00:00,4436.91,4488.0,4076.16,4105.64,462173.71,4253.2,4290.4,4315.36,45.0,41.0,47.0,1.0,-17.0,-16.0,4643.77,4310.05,3976.33,22.29
2021-12-09 21:00:00,4105.64,4231.08,3887.37,3897.94,563236.57,4111.1,4211.91,4271.42,41.0,26.0,41.0,-8.0,-38.0,-47.0,4668.31,4291.15,3914.0,23.35
2021-12-10 21:00:00,3898.31,4097.08,3828.22,4089.37,427853.43,4102.41,4187.4,4252.26,46.0,13.0,27.0,-18.0,-37.0,-55.0,4658.23,4275.78,3893.34,24.48
2021-12-11 21:00:00,4089.68,4173.63,3986.25,4130.0,260535.52,4113.44,4175.92,4239.39,47.0,23.0,21.0,-26.0,-32.0,-58.0,4657.11,4269.67,3882.24,25.12
2021-12-12 21:00:00,4130.0,4142.75,3671.45,3781.93,533467.23,3980.84,4097.12,4191.23,40.0,23.0,20.0,-38.0,-49.0,-87.0,4688.96,4255.19,3821.43,26.45
2021-12-13 21:00:00,3781.92,3882.74,3685.0,3858.99,395145.75,3932.1,4049.5,4156.26,42.0,17.0,21.0,-51.0,-52.0,-103.0,4695.57,4232.32,3769.06,27.69
2021-12-14 21:00:00,3858.99,4092.22,3643.73,4019.08,542068.06,3966.89,4043.41,4141.82,46.0,18.0,19.0,-61.0,-40.0,-101.0,4692.03,4220.4,3748.76,27.73
2021-12-15 21:00:00,4019.54,4113.43,3942.11,3958.11,368780.03,3963.38,4026.35,4122.48,45.0,31.0,22.0,-70.0,-34.0,-104.0,4657.06,4193.41,3729.76,27.66
2021-12-16 21:00:00,3959.11,3994.1,3700.0,3875.42,463370.92,3928.2,3996.17,4096.48,43.0,35.0,28.0,-78.0,-33.0,-111.0,4664.65,4185.52,3706.38,28.25
2021-12-17 21:00:00,3875.43,3996.93,3767.01,3959.93,339593.25,3940.89,3988.92,4082.1,45.0,33.0,33.0,-84.0,-25.0,-109.0,4666.46,4179.07,3691.68,28.78
2021-12-18 21:00:00,3959.93,4032.43,3884.0,3924.14,306006.32,3934.19,3975.96,4065.48,44.0,31.0,33.0,-89.0,-20.0,-109.0,4657.53,4161.42,3665.31,29.08
2021-12-19 21:00:00,3924.14,3983.37,3753.0,3944.73,366916.48,3938.41,3969.72,4052.77,45.0,36.0,33.0,-92.0,-13.0,-106.0,4625.0,4137.62,3650.24,29.72
2021-12-20 21:00:00,3944.72,4063.0,3913.21,4014.15,340826.36,3968.7,3978.6,4048.7,47.0,41.0,36.0,-93.0,-3.0,-97.0,4545.06,4108.28,3671.5,29.84
2021-12-21 21:00:00,4014.41,4074.87,3933.4,3979.51,303191.81,3973.03,3978.78,4041.42,46.0,59.0,45.0,-93.0,2.0,-91.0,4463.88,4079.55,3695.21,29.88
2021-12-22 21:00:00,3979.51,4150.0,3893.23,4111.41,380207.82,4028.38,4005.31,4048.78,51.0,80.0,60.0,-89.0,14.0,-76.0,4393.62,4060.51,3727.39,29.47
2021-12-23 21:00:00,4111.41,4134.84,4017.17,4046.36,230741.81,4035.57,4013.52,4048.53,48.0,86.0,75.0,-85.0,18.0,-67.0,4378.26,4052.44,3726.63,29.08
2021-12-24 21:00:00,4046.35,4137.91,4018.62,4094.83,208126.88,4059.28,4029.78,4053.4,50.0,88.0,85.0,-79.0,23.0,-56.0,4376.48,4051.38,3726.27,28.7
2021-12-25 21:00:00,4094.36,4105.0,4000.0,4063.56,189309.26,4060.99,4036.54,4054.47,49.0,82.0,85.0,-73.0,24.0,-50.0,4363.72,4045.05,3726.38,28.43
2021-12-26 21:00:00,4063.57,4127.46,4031.0,4037.23,222202.14,4051.49,4036.68,4052.66,48.0,80.0,83.0,-68.0,22.0,-46.0,4318.81,4030.27,3741.73,28.0
2021-12-27 21:00:00,4037.22,4037.23,3759.36,3792.75,358064.72,3947.99,3987.89,4025.3,40.0,49.0,70.0,-67.0,5.0,-62.0,4283.45,4005.81,3728.17,28.71
2021-12-28 21:00:00,3792.75,3827.78,3604.2,3630.19,302753.64,3820.87,3916.35,3983.71,36.0,22.0,51.0,-71.0,-16.0,-87.0,4217.7,3967.39,3717.08,29.85
2021-12-29 21:00:00,3630.18,3769.1,3585.0,3709.27,249263.73,3776.23,3874.93,3954.82,40.0,9.0,27.0,-76.0,-23.0,-99.0,4213.62,3948.52,3683.41,30.97
2021-12-30 21:00:00,3709.27,3815.0,3622.29,3676.23,268014.29,3736.23,3835.19,3925.49,39.0,16.0,16.0,-83.0,-27.0,-110.0,4226.87,3937.96,3649.05,31.64
2021-12-31 21:00:00,3676.22,3776.45,3673.46,3765.54,154143.9,3747.95,3821.26,3908.66,42.0,29.0,18.0,-89.0,-22.0,-110.0,4212.05,3922.54,3633.03,32.25
2022-01-01 21:00:00,3765.54,3857.44,3717.3,3828.27,154791.43,3780.08,3822.66,3900.2,45.0,40.0,28.0,-92.0,-13.0,-104.0,4184.73,3908.17,3631.62,32.15
2022-01-02 21:00:00,3828.11,3853.09,3680.0,3765.89,236245.86,3774.4,3811.31,3886.06,43.0,49.0,39.0,-94.0,-9.0,-103.0,4185.44,3907.41,3629.38,32.21
2022-01-03 21:00:00,3765.89,3900.73,3713.11,3785.11,288258.55,3778.69,3806.07,3875.43,44.0,53.0,47.0,-95.0,-5.0,-100.0,4186.12,3903.89,3621.66,31.87
2022-01-04 21:00:00,3785.1,3848.0,3415.0,3540.63,397942.04,3683.46,3752.98,3840.19,36.0,33.0,45.0,-99.0,-16.0,-115.0,4197.63,3881.11,3564.59,32.71
2022-01-05 21:00:00,3539.82,3550.43,3300.0,3406.81,496745.74,3572.8,3683.75,3794.57,33.0,18.0,35.0,-107.0,-30.0,-137.0,4227.88,3854.86,3481.83,33.83
2022-01-06 21:00:00,3406.81,3416.76,3064.42,3199.24,669631.73,3423.38,3586.85,3731.9,29.0,-0.0,17.0,-119.0,-50.0,-169.0,4288.27,3822.66,3357.04,35.45
2022-01-07 21:00:00,3198.68,3250.0,3000.0,3080.95,400692.11,3286.41,3485.67,3663.38,27.0,-0.0,6.0,-136.0,-66.0,-202.0,4338.46,3780.8,3223.14,37.1
2022-01-08 21:00:00,3080.98,3211.72,3057.35,3151.97,275874.16,3232.63,3418.93,3609.55,30.0,5.0,2.0,-152.0,-67.0,-219.0,4358.02,3744.03,3130.04,38.63
2022-01-09 21:00:00,3151.97,3185.0,2928.83,3082.68,529818.39,3172.65,3351.68,3554.09,29.0,8.0,4.0,-169.0,-67.0,-236.0,4370.72,3702.98,3035.24,40.33
2022-01-10 21:00:00,3082.87,3263.54,3051.8,3239.72,362446.71,3199.48,3329.29,3521.0,36.0,25.0,13.0,-182.0,-52.0,-234.0,4346.45,3666.1,2985.75,41.23
2022-01-11 21:00:00,3239.73,3411.43,3206.2,3371.26,370465.8,3268.19,3337.68,3505.24,41.0,46.0,27.0,-189.0,-30.0,-219.0,4313.43,3637.14,2960.85,40.92
2022-01-12 21:00:00,3371.6,3410.0,3233.43,3240.61,336234.88,3257.16,3318.27,3477.38,38.0,63.0,45.0,-195.0,-21.0,-215.0,4257.18,3595.67,2934.16,40.64
2022-01-13 21:00:00,3240.61,3342.79,3188.0,3307.42,285326.35,3277.26,3316.1,3459.49,40.0,70.0,60.0,-197.0,-8.0,-205.0,4200.62,3560.48,2920.34,40.53
2022-01-14 21:00:00,3307.42,3371.64,3261.0,3326.04,203100.38,3296.77,3318.09,3445.44,41.0,70.0,68.0,-196.0,3.0,-193.0,4124.29,3523.87,2923.46,40.2
2022-01-15 21:00:00,3326.51,3393.6,3269.62,3346.88,210782.23,3316.82,3323.84,3435.07,42.0,79.0,73.0,-192.0,13.0,-179.0,4043.22,3489.75,2936.27,39.7
2022-01-16 21:00:00,3346.89,3357.57,3141.1,3209.67,284063.65,3273.96,3301.01,3411.34,38.0,77.0,76.0,-189.0,12.0,-178.0,3958.25,3450.34,2942.43,39.75
2022-01-17 21:00:00,3209.68,3243.87,3082.0,3159.85,299134.27,3228.31,3272.78,3384.87,37.0,73.0,77.0,-187.0,9.0,-178.0,3918.27,3420.2,2922.13,40.02
2022-01-18 21:00:00,3159.85,3174.87,3000.0,3084.02,332996.57,3170.6,3235.03,3353.2,35.0,62.0,71.0,-186.0,4.0,-183.0,3902.62,3394.19,2885.77,40.56
